timestamp,heart_rate
2024-06-06 12:29:50+02:00,60.0
2024-06-06 12:29:51+02:00,60.0
2024-06-06 12:29:52+02:00,59.0
2024-06-06 12:29:53+02:00,58.0
2024-06-06 12:29:54+02:00,55.0
2024-06-06 12:29:55+02:00,53.0
2024-06-06 12:29:56+02:00,53.0
2024-06-06 12:29:57+02:00,53.0
2024-06-06 12:29:58+02:00,53.0
2024-06-06 12:29:59+02:00,53.0
2024-06-06 12:30:01+02:00,53.0
2024-06-06 12:30:02+02:00,53.0
2024-06-06 12:30:03+02:00,53.0
2024-06-06 12:30:04+02:00,54.0
2024-06-06 12:30:05+02:00,54.0
2024-06-06 12:30:06+02:00,55.0
2024-06-06 12:30:07+02:00,55.0
2024-06-06 12:30:08+02:00,55.0
2024-06-06 12:30:09+02:00,55.0
2024-06-06 12:30:10+02:00,55.0
2024-06-06 12:30:11+02:00,55.0
2024-06-06 12:30:12+02:00,56.0
2024-06-06 12:30:13+02:00,55.0
2024-06-06 12:30:14+02:00,55.0
2024-06-06 12:30:15+02:00,54.0
2024-06-06 12:30:16+02:00,54.0
2024-06-06 12:30:17+02:00,54.0
2024-06-06 12:30:18+02:00,55.0
2024-06-06 12:30:19+02:00,55.0
2024-06-06 12:30:20+02:00,54.0
2024-06-06 12:30:21+02:00,54.0
2024-06-06 12:30:22+02:00,54.0
2024-06-06 12:30:23+02:00,54.0
2024-06-06 12:30:24+02:00,54.0
2024-06-06 12:30:25+02:00,54.0
2024-06-06 12:30:26+02:00,54.0
2024-06-06 12:30:27+02:00,54.0
2024-06-06 12:30:28+02:00,55.0
2024-06-06 12:30:29+02:00,55.0
2024-06-06 12:30:30+02:00,55.0
2024-06-06 12:30:31+02:00,55.0
2024-06-06 12:30:32+02:00,55.0
2024-06-06 12:30:33+02:00,55.0
2024-06-06 12:30:34+02:00,55.0
2024-06-06 12:30:35+02:00,55.0
2024-06-06 12:30:36+02:00,56.0
2024-06-06 12:30:37+02:00,55.0
2024-06-06 12:30:38+02:00,55.0
2024-06-06 12:30:39+02:00,55.0
2024-06-06 12:30:40+02:00,56.0
2024-06-06 12:30:41+02:00,55.0
2024-06-06 12:30:42+02:00,55.0
2024-06-06 12:30:43+02:00,55.0
2024-06-06 12:30:44+02:00,55.0
2024-06-06 12:30:45+02:00,54.0
2024-06-06 12:30:46+02:00,54.0
2024-06-06 12:30:47+02:00,54.0
2024-06-06 12:30:48+02:00,55.0
2024-06-06 12:30:49+02:00,55.0
2024-06-06 12:30:50+02:00,54.0
2024-06-06 12:30:51+02:00,54.0
2024-06-06 12:30:52+02:00,54.0
2024-06-06 12:30:53+02:00,54.0
2024-06-06 12:30:54+02:00,54.0
2024-06-06 12:30:55+02:00,53.0
2024-06-06 12:30:56+02:00,54.0
2024-06-06 12:30:57+02:00,54.0
2024-06-06 12:30:58+02:00,55.0
2024-06-06 12:30:59+02:00,56.0
2024-06-06 12:31:00+02:00,56.0
2024-06-06 12:31:01+02:00,57.0
2024-06-06 12:31:02+02:00,58.0
2024-06-06 12:31:03+02:00,58.0
2024-06-06 12:31:04+02:00,57.0
2024-06-06 12:31:05+02:00,57.0
2024-06-06 12:31:06+02:00,57.0
2024-06-06 12:31:07+02:00,57.0
2024-06-06 12:31:08+02:00,57.0
2024-06-06 12:31:09+02:00,59.0
2024-06-06 12:31:10+02:00,60.0
2024-06-06 12:31:11+02:00,65.0
2024-06-06 12:31:12+02:00,65.0
2024-06-06 12:31:13+02:00,65.0
2024-06-06 12:31:14+02:00,65.0
2024-06-06 12:31:15+02:00,65.0
2024-06-06 12:31:16+02:00,64.0
2024-06-06 12:31:17+02:00,63.0
2024-06-06 12:31:18+02:00,61.0
2024-06-06 12:31:19+02:00,58.0
2024-06-06 12:31:20+02:00,56.0
2024-06-06 12:31:21+02:00,55.0
2024-06-06 12:31:22+02:00,55.0
2024-06-06 12:31:23+02:00,55.0
2024-06-06 12:31:24+02:00,55.0
2024-06-06 12:31:25+02:00,55.0
2024-06-06 12:31:26+02:00,55.0
2024-06-06 12:31:27+02:00,55.0
2024-06-06 12:31:28+02:00,56.0
2024-06-06 12:31:29+02:00,57.0
2024-06-06 12:31:30+02:00,58.0
2024-06-06 12:31:31+02:00,60.0
2024-06-06 12:31:32+02:00,60.0
2024-06-06 12:31:33+02:00,62.0
2024-06-06 12:31:34+02:00,62.0
2024-06-06 12:31:35+02:00,61.0
2024-06-06 12:31:36+02:00,57.0
2024-06-06 12:31:37+02:00,55.0
2024-06-06 12:31:38+02:00,54.0
2024-06-06 12:31:39+02:00,54.0
2024-06-06 12:31:40+02:00,54.0
2024-06-06 12:31:41+02:00,54.0
2024-06-06 12:31:42+02:00,55.0
2024-06-06 12:31:43+02:00,56.0
2024-06-06 12:31:44+02:00,59.0
2024-06-06 12:31:45+02:00,60.0
2024-06-06 12:31:46+02:00,60.0
2024-06-06 12:31:47+02:00,60.0
2024-06-06 12:31:48+02:00,60.0
2024-06-06 12:31:49+02:00,60.0
2024-06-06 12:31:50+02:00,59.0
2024-06-06 12:31:51+02:00,59.0
2024-06-06 12:31:52+02:00,58.0
2024-06-06 12:31:53+02:00,58.0
2024-06-06 12:31:54+02:00,57.0
2024-06-06 12:31:55+02:00,57.0
2024-06-06 12:31:56+02:00,57.0
2024-06-06 12:31:57+02:00,57.0
2024-06-06 12:31:58+02:00,57.0
2024-06-06 12:31:59+02:00,57.0
2024-06-06 12:32:00+02:00,57.0
2024-06-06 12:32:01+02:00,57.0
2024-06-06 12:32:02+02:00,57.0
2024-06-06 12:32:03+02:00,57.0
2024-06-06 12:32:04+02:00,56.0
2024-06-06 12:32:05+02:00,56.0
2024-06-06 12:32:06+02:00,55.0
2024-06-06 12:32:07+02:00,55.0
2024-06-06 12:32:08+02:00,54.0
2024-06-06 12:32:09+02:00,55.0
2024-06-06 12:32:10+02:00,57.0
2024-06-06 12:32:11+02:00,59.0
2024-06-06 12:32:12+02:00,60.0
2024-06-06 12:32:13+02:00,60.0
2024-06-06 12:32:14+02:00,60.0
2024-06-06 12:32:15+02:00,60.0
2024-06-06 12:32:16+02:00,61.0
2024-06-06 12:32:17+02:00,61.0
2024-06-06 12:32:18+02:00,61.0
2024-06-06 12:32:19+02:00,60.0
2024-06-06 12:32:20+02:00,60.0
2024-06-06 12:32:21+02:00,60.0
2024-06-06 12:32:22+02:00,58.0
2024-06-06 12:32:23+02:00,57.0
2024-06-06 12:32:24+02:00,58.0
2024-06-06 12:32:25+02:00,59.0
2024-06-06 12:32:26+02:00,59.0
2024-06-06 12:32:27+02:00,60.0
2024-06-06 12:32:28+02:00,60.0
2024-06-06 12:32:29+02:00,60.0
2024-06-06 12:32:30+02:00,60.0
2024-06-06 12:32:31+02:00,60.0
2024-06-06 12:32:32+02:00,60.0
2024-06-06 12:32:33+02:00,61.0
2024-06-06 12:32:34+02:00,65.0
2024-06-06 12:32:35+02:00,66.0
2024-06-06 12:32:36+02:00,66.0
2024-06-06 12:32:37+02:00,66.0
2024-06-06 12:32:38+02:00,66.0
2024-06-06 12:32:39+02:00,64.0
2024-06-06 12:32:40+02:00,60.0
2024-06-06 12:32:41+02:00,58.0
2024-06-06 12:32:42+02:00,57.0
2024-06-06 12:32:43+02:00,56.0
2024-06-06 12:32:44+02:00,56.0
2024-06-06 12:32:45+02:00,57.0
2024-06-06 12:32:46+02:00,58.0
2024-06-06 12:32:47+02:00,58.0
2024-06-06 12:32:48+02:00,58.0
2024-06-06 12:32:49+02:00,58.0
2024-06-06 12:32:50+02:00,58.0
2024-06-06 12:32:51+02:00,57.0
2024-06-06 12:32:52+02:00,56.0
2024-06-06 12:32:53+02:00,54.0
2024-06-06 12:32:54+02:00,53.0
2024-06-06 12:32:55+02:00,53.0
2024-06-06 12:32:56+02:00,52.0
2024-06-06 12:32:57+02:00,52.0
2024-06-06 12:32:58+02:00,51.0
2024-06-06 12:32:59+02:00,52.0
2024-06-06 12:33:00+02:00,52.0
2024-06-06 12:33:01+02:00,52.0
2024-06-06 12:33:02+02:00,52.0
2024-06-06 12:33:03+02:00,52.0
2024-06-06 12:33:04+02:00,53.0
2024-06-06 12:33:05+02:00,55.0
2024-06-06 12:33:06+02:00,57.0
2024-06-06 12:33:07+02:00,57.0
2024-06-06 12:33:08+02:00,58.0
2024-06-06 12:33:09+02:00,58.0
2024-06-06 12:33:10+02:00,63.0
2024-06-06 12:33:11+02:00,65.0
2024-06-06 12:33:12+02:00,63.0
2024-06-06 12:33:13+02:00,61.0
2024-06-06 12:33:14+02:00,59.0
2024-06-06 12:33:15+02:00,58.0
2024-06-06 12:33:16+02:00,58.0
2024-06-06 12:33:17+02:00,58.0
2024-06-06 12:33:18+02:00,58.0
2024-06-06 12:33:19+02:00,58.0
2024-06-06 12:33:20+02:00,58.0
2024-06-06 12:33:21+02:00,58.0
2024-06-06 12:33:22+02:00,58.0
2024-06-06 12:33:23+02:00,58.0
2024-06-06 12:33:24+02:00,57.0
2024-06-06 12:33:25+02:00,56.0
2024-06-06 12:33:26+02:00,56.0
2024-06-06 12:33:27+02:00,56.0
2024-06-06 12:33:28+02:00,57.0
2024-06-06 12:33:29+02:00,57.0
2024-06-06 12:33:30+02:00,57.0
2024-06-06 12:33:31+02:00,57.0
2024-06-06 12:33:32+02:00,56.0
2024-06-06 12:33:33+02:00,55.0
2024-06-06 12:33:34+02:00,57.0
2024-06-06 12:33:35+02:00,58.0
2024-06-06 12:33:36+02:00,59.0
2024-06-06 12:33:37+02:00,59.0
2024-06-06 12:33:38+02:00,59.0
2024-06-06 12:33:39+02:00,59.0
2024-06-06 12:33:40+02:00,59.0
2024-06-06 12:33:41+02:00,60.0
2024-06-06 12:33:42+02:00,60.0
2024-06-06 12:33:43+02:00,60.0
2024-06-06 12:33:44+02:00,59.0
2024-06-06 12:33:45+02:00,58.0
2024-06-06 12:33:46+02:00,58.0
2024-06-06 12:33:47+02:00,57.0
2024-06-06 12:33:48+02:00,57.0
2024-06-06 12:33:49+02:00,56.0
2024-06-06 12:33:50+02:00,56.0
2024-06-06 12:33:51+02:00,57.0
2024-06-06 12:33:52+02:00,57.0
2024-06-06 12:33:53+02:00,56.0
2024-06-06 12:33:54+02:00,56.0
2024-06-06 12:33:55+02:00,57.0
2024-06-06 12:33:56+02:00,57.0
2024-06-06 12:33:57+02:00,57.0
2024-06-06 12:33:58+02:00,57.0
2024-06-06 12:33:59+02:00,59.0
2024-06-06 12:34:00+02:00,59.0
2024-06-06 12:34:01+02:00,60.0
2024-06-06 12:34:02+02:00,61.0
2024-06-06 12:34:03+02:00,62.0
2024-06-06 12:34:04+02:00,62.0
2024-06-06 12:34:05+02:00,64.0
2024-06-06 12:34:06+02:00,65.0
2024-06-06 12:34:07+02:00,64.0
2024-06-06 12:34:08+02:00,64.0
2024-06-06 12:34:09+02:00,64.0
2024-06-06 12:34:10+02:00,65.0
2024-06-06 12:34:11+02:00,65.0
2024-06-06 12:34:12+02:00,66.0
2024-06-06 12:34:13+02:00,66.0
2024-06-06 12:34:14+02:00,67.0
2024-06-06 12:34:15+02:00,67.0
2024-06-06 12:34:16+02:00,67.0
2024-06-06 12:34:17+02:00,67.0
2024-06-06 12:34:18+02:00,67.0
2024-06-06 12:34:19+02:00,67.0
2024-06-06 12:34:20+02:00,64.0
2024-06-06 12:34:21+02:00,63.0
2024-06-06 12:34:22+02:00,63.0
2024-06-06 12:34:23+02:00,63.0
2024-06-06 12:34:24+02:00,66.0
2024-06-06 12:34:25+02:00,67.0
2024-06-06 12:34:26+02:00,66.0
2024-06-06 12:34:27+02:00,66.0
2024-06-06 12:34:28+02:00,62.0
2024-06-06 12:34:29+02:00,58.0
2024-06-06 12:34:30+02:00,56.0
2024-06-06 12:34:31+02:00,55.0
2024-06-06 12:34:32+02:00,56.0
2024-06-06 12:34:33+02:00,57.0
2024-06-06 12:34:34+02:00,57.0
2024-06-06 12:34:35+02:00,59.0
2024-06-06 12:34:36+02:00,61.0
2024-06-06 12:34:37+02:00,62.0
2024-06-06 12:34:38+02:00,61.0
2024-06-06 12:34:39+02:00,60.0
2024-06-06 12:34:40+02:00,59.0
2024-06-06 12:34:41+02:00,57.0
2024-06-06 12:34:42+02:00,56.0
2024-06-06 12:34:43+02:00,56.0
2024-06-06 12:34:44+02:00,56.0
2024-06-06 12:34:45+02:00,56.0
2024-06-06 12:34:46+02:00,56.0
2024-06-06 12:34:47+02:00,57.0
2024-06-06 12:34:48+02:00,57.0
2024-06-06 12:34:49+02:00,57.0
2024-06-06 12:34:50+02:00,58.0
2024-06-06 12:34:51+02:00,58.0
2024-06-06 12:34:52+02:00,58.0
2024-06-06 12:34:53+02:00,58.0
2024-06-06 12:34:54+02:00,58.0
2024-06-06 12:34:55+02:00,58.0
2024-06-06 12:34:56+02:00,58.0
2024-06-06 12:34:57+02:00,58.0
2024-06-06 12:34:58+02:00,58.0
2024-06-06 12:34:59+02:00,58.0
2024-06-06 12:35:00+02:00,58.0
2024-06-06 12:35:01+02:00,58.0
2024-06-06 12:35:02+02:00,59.0
2024-06-06 12:35:03+02:00,60.0
2024-06-06 12:35:04+02:00,59.0
2024-06-06 12:35:05+02:00,59.0
2024-06-06 12:35:06+02:00,59.0
2024-06-06 12:35:07+02:00,59.0
2024-06-06 12:35:08+02:00,59.0
2024-06-06 12:35:09+02:00,59.0
2024-06-06 12:35:10+02:00,59.0
2024-06-06 12:35:11+02:00,59.0
2024-06-06 12:35:12+02:00,59.0
2024-06-06 12:35:13+02:00,58.0
2024-06-06 12:35:14+02:00,57.0
2024-06-06 12:35:15+02:00,56.0
2024-06-06 12:35:16+02:00,56.0
2024-06-06 12:35:17+02:00,55.0
2024-06-06 12:35:18+02:00,55.0
2024-06-06 12:35:19+02:00,55.0
2024-06-06 12:35:20+02:00,56.0
2024-06-06 12:35:21+02:00,57.0
2024-06-06 12:35:22+02:00,57.0
2024-06-06 12:35:23+02:00,57.0
2024-06-06 12:35:24+02:00,58.0
2024-06-06 12:35:25+02:00,58.0
2024-06-06 12:35:26+02:00,58.0
2024-06-06 12:35:27+02:00,58.0
2024-06-06 12:35:28+02:00,58.0
2024-06-06 12:35:29+02:00,58.0
2024-06-06 12:35:30+02:00,57.0
2024-06-06 12:35:31+02:00,56.0
2024-06-06 12:35:32+02:00,56.0
2024-06-06 12:35:33+02:00,56.0
2024-06-06 12:35:34+02:00,56.0
2024-06-06 12:35:35+02:00,58.0
2024-06-06 12:35:36+02:00,58.0
2024-06-06 12:35:37+02:00,58.0
2024-06-06 12:35:38+02:00,58.0
2024-06-06 12:35:39+02:00,58.0
2024-06-06 12:35:40+02:00,58.0
2024-06-06 12:35:41+02:00,58.0
2024-06-06 12:35:42+02:00,57.0
2024-06-06 12:35:43+02:00,58.0
2024-06-06 12:35:44+02:00,58.0
2024-06-06 12:35:45+02:00,58.0
2024-06-06 12:35:46+02:00,58.0
2024-06-06 12:35:47+02:00,57.0
2024-06-06 12:35:48+02:00,57.0
2024-06-06 12:35:49+02:00,56.0
2024-06-06 12:35:50+02:00,56.0
2024-06-06 12:35:51+02:00,57.0
2024-06-06 12:35:52+02:00,57.0
2024-06-06 12:35:53+02:00,57.0
2024-06-06 12:35:54+02:00,57.0
2024-06-06 12:35:55+02:00,56.0
2024-06-06 12:35:56+02:00,56.0
2024-06-06 12:35:57+02:00,56.0
2024-06-06 12:35:58+02:00,56.0
2024-06-06 12:35:59+02:00,55.0
2024-06-06 12:36:00+02:00,55.0
2024-06-06 12:36:01+02:00,55.0
2024-06-06 12:36:02+02:00,55.0
2024-06-06 12:36:03+02:00,55.0
2024-06-06 12:36:04+02:00,55.0
2024-06-06 12:36:05+02:00,54.0
2024-06-06 12:36:06+02:00,54.0
2024-06-06 12:36:07+02:00,55.0
2024-06-06 12:36:08+02:00,55.0
2024-06-06 12:36:09+02:00,56.0
2024-06-06 12:36:10+02:00,55.0
2024-06-06 12:36:11+02:00,55.0
2024-06-06 12:36:12+02:00,55.0
2024-06-06 12:36:13+02:00,55.0
2024-06-06 12:36:14+02:00,55.0
2024-06-06 12:36:15+02:00,55.0
2024-06-06 12:36:16+02:00,55.0
2024-06-06 12:36:17+02:00,55.0
2024-06-06 12:36:18+02:00,55.0
2024-06-06 12:36:19+02:00,58.0
2024-06-06 12:36:20+02:00,59.0
2024-06-06 12:36:21+02:00,60.0
2024-06-06 12:36:22+02:00,60.0
2024-06-06 12:36:23+02:00,60.0
2024-06-06 12:36:24+02:00,59.0
2024-06-06 12:36:25+02:00,59.0
2024-06-06 12:36:26+02:00,58.0
2024-06-06 12:36:27+02:00,57.0
2024-06-06 12:36:28+02:00,56.0
2024-06-06 12:36:29+02:00,56.0
2024-06-06 12:36:30+02:00,56.0
2024-06-06 12:36:31+02:00,56.0
2024-06-06 12:36:32+02:00,57.0
2024-06-06 12:36:33+02:00,57.0
2024-06-06 12:36:34+02:00,58.0
2024-06-06 12:36:35+02:00,59.0
2024-06-06 12:36:36+02:00,60.0
2024-06-06 12:36:37+02:00,61.0
2024-06-06 12:36:38+02:00,61.0
2024-06-06 12:36:39+02:00,60.0
2024-06-06 12:36:40+02:00,60.0
2024-06-06 12:36:41+02:00,60.0
2024-06-06 12:36:42+02:00,59.0
2024-06-06 12:36:43+02:00,58.0
2024-06-06 12:36:44+02:00,57.0
2024-06-06 12:36:45+02:00,59.0
2024-06-06 12:36:46+02:00,60.0
2024-06-06 12:36:47+02:00,60.0
2024-06-06 12:36:48+02:00,60.0
2024-06-06 12:36:49+02:00,59.0
2024-06-06 12:36:50+02:00,59.0
2024-06-06 12:36:51+02:00,59.0
2024-06-06 12:36:52+02:00,58.0
2024-06-06 12:36:53+02:00,58.0
2024-06-06 12:36:54+02:00,57.0
2024-06-06 12:36:55+02:00,57.0
2024-06-06 12:36:56+02:00,57.0
2024-06-06 12:36:57+02:00,56.0
2024-06-06 12:36:58+02:00,56.0
2024-06-06 12:36:59+02:00,56.0
2024-06-06 12:37:00+02:00,56.0
2024-06-06 12:37:01+02:00,56.0
2024-06-06 12:37:02+02:00,56.0
2024-06-06 12:37:03+02:00,56.0
2024-06-06 12:37:04+02:00,56.0
2024-06-06 12:37:05+02:00,56.0
2024-06-06 12:37:06+02:00,57.0
2024-06-06 12:37:07+02:00,57.0
2024-06-06 12:37:08+02:00,57.0
2024-06-06 12:37:09+02:00,57.0
2024-06-06 12:37:10+02:00,57.0
2024-06-06 12:37:11+02:00,57.0
2024-06-06 12:37:12+02:00,58.0
2024-06-06 12:37:13+02:00,58.0
2024-06-06 12:37:14+02:00,58.0
2024-06-06 12:37:15+02:00,58.0
2024-06-06 12:37:16+02:00,59.0
2024-06-06 12:37:17+02:00,59.0
2024-06-06 12:37:18+02:00,59.0
2024-06-06 12:37:19+02:00,59.0
2024-06-06 12:37:20+02:00,59.0
2024-06-06 12:37:21+02:00,59.0
2024-06-06 12:37:22+02:00,59.0
2024-06-06 12:37:23+02:00,58.0
2024-06-06 12:37:24+02:00,57.0
2024-06-06 12:37:25+02:00,57.0
2024-06-06 12:37:26+02:00,56.0
2024-06-06 12:37:27+02:00,56.0
2024-06-06 12:37:28+02:00,55.0
2024-06-06 12:37:29+02:00,55.0
2024-06-06 12:37:30+02:00,56.0
2024-06-06 12:37:31+02:00,56.0
2024-06-06 12:37:32+02:00,56.0
2024-06-06 12:37:33+02:00,56.0
2024-06-06 12:37:34+02:00,56.0
2024-06-06 12:37:35+02:00,56.0
2024-06-06 12:37:36+02:00,56.0
2024-06-06 12:37:37+02:00,56.0
2024-06-06 12:37:38+02:00,56.0
2024-06-06 12:37:39+02:00,56.0
2024-06-06 12:37:40+02:00,57.0
2024-06-06 12:37:41+02:00,58.0
2024-06-06 12:37:42+02:00,58.0
2024-06-06 12:37:43+02:00,59.0
2024-06-06 12:37:44+02:00,59.0
2024-06-06 12:37:45+02:00,59.0
2024-06-06 12:37:46+02:00,58.0
2024-06-06 12:37:47+02:00,58.0
2024-06-06 12:37:48+02:00,58.0
2024-06-06 12:37:49+02:00,57.0
2024-06-06 12:37:50+02:00,57.0
2024-06-06 12:37:51+02:00,57.0
2024-06-06 12:37:52+02:00,57.0
2024-06-06 12:37:53+02:00,57.0
2024-06-06 12:37:54+02:00,57.0
2024-06-06 12:37:55+02:00,58.0
2024-06-06 12:37:56+02:00,58.0
2024-06-06 12:37:57+02:00,58.0
2024-06-06 12:37:58+02:00,58.0
2024-06-06 12:37:59+02:00,57.0
2024-06-06 12:38:00+02:00,57.0
2024-06-06 12:38:01+02:00,57.0
2024-06-06 12:38:02+02:00,57.0
2024-06-06 12:38:03+02:00,57.0
2024-06-06 12:38:04+02:00,57.0
2024-06-06 12:38:05+02:00,58.0
2024-06-06 12:38:06+02:00,58.0
2024-06-06 12:38:07+02:00,58.0
2024-06-06 12:38:08+02:00,58.0
2024-06-06 12:38:09+02:00,57.0
2024-06-06 12:38:10+02:00,56.0
2024-06-06 12:38:11+02:00,56.0
2024-06-06 12:38:12+02:00,55.0
2024-06-06 12:38:13+02:00,55.0
2024-06-06 12:38:14+02:00,55.0
2024-06-06 12:38:15+02:00,55.0
2024-06-06 12:38:16+02:00,56.0
2024-06-06 12:38:17+02:00,56.0
2024-06-06 12:38:18+02:00,57.0
2024-06-06 12:38:19+02:00,57.0
2024-06-06 12:38:20+02:00,57.0
2024-06-06 12:38:21+02:00,57.0
2024-06-06 12:38:22+02:00,56.0
2024-06-06 12:38:23+02:00,55.0
2024-06-06 12:38:24+02:00,55.0
2024-06-06 12:38:25+02:00,55.0
2024-06-06 12:38:26+02:00,54.0
2024-06-06 12:38:27+02:00,54.0
2024-06-06 12:38:28+02:00,54.0
2024-06-06 12:38:29+02:00,55.0
2024-06-06 12:38:30+02:00,55.0
2024-06-06 12:38:31+02:00,54.0
2024-06-06 12:38:32+02:00,54.0
2024-06-06 12:38:33+02:00,54.0
2024-06-06 12:38:34+02:00,55.0
2024-06-06 12:38:35+02:00,55.0
2024-06-06 12:38:36+02:00,56.0
2024-06-06 12:38:37+02:00,56.0
2024-06-06 12:38:38+02:00,56.0
2024-06-06 12:38:39+02:00,56.0
2024-06-06 12:38:40+02:00,56.0
2024-06-06 12:38:41+02:00,57.0
2024-06-06 12:38:42+02:00,58.0
2024-06-06 12:38:43+02:00,58.0
2024-06-06 12:38:44+02:00,57.0
2024-06-06 12:38:45+02:00,57.0
2024-06-06 12:38:46+02:00,57.0
2024-06-06 12:38:47+02:00,57.0
2024-06-06 12:38:48+02:00,57.0
2024-06-06 12:38:49+02:00,56.0
2024-06-06 12:38:50+02:00,56.0
2024-06-06 12:38:51+02:00,56.0
2024-06-06 12:38:52+02:00,56.0
2024-06-06 12:38:53+02:00,56.0
2024-06-06 12:38:54+02:00,56.0
2024-06-06 12:38:55+02:00,57.0
2024-06-06 12:38:56+02:00,56.0
2024-06-06 12:38:57+02:00,56.0
2024-06-06 12:38:58+02:00,56.0
2024-06-06 12:38:59+02:00,56.0
2024-06-06 12:39:00+02:00,56.0
2024-06-06 12:39:01+02:00,56.0
2024-06-06 12:39:02+02:00,56.0
2024-06-06 12:39:03+02:00,56.0
2024-06-06 12:39:04+02:00,55.0
2024-06-06 12:39:05+02:00,55.0
2024-06-06 12:39:06+02:00,56.0
2024-06-06 12:39:07+02:00,56.0
2024-06-06 12:39:08+02:00,56.0
2024-06-06 12:39:09+02:00,57.0
2024-06-06 12:39:10+02:00,57.0
2024-06-06 12:39:11+02:00,57.0
2024-06-06 12:39:12+02:00,58.0
2024-06-06 12:39:13+02:00,58.0
2024-06-06 12:39:14+02:00,56.0
2024-06-06 12:39:15+02:00,56.0
2024-06-06 12:39:16+02:00,55.0
2024-06-06 12:39:17+02:00,54.0
2024-06-06 12:39:18+02:00,54.0
2024-06-06 12:39:19+02:00,54.0
2024-06-06 12:39:20+02:00,54.0
2024-06-06 12:39:21+02:00,55.0
2024-06-06 12:39:22+02:00,55.0
2024-06-06 12:39:23+02:00,55.0
2024-06-06 12:39:24+02:00,55.0
2024-06-06 12:39:25+02:00,55.0
2024-06-06 12:39:26+02:00,55.0
2024-06-06 12:39:27+02:00,55.0
2024-06-06 12:39:28+02:00,55.0
2024-06-06 12:39:29+02:00,55.0
2024-06-06 12:39:30+02:00,55.0
2024-06-06 12:39:31+02:00,55.0
2024-06-06 12:39:32+02:00,56.0
2024-06-06 12:39:33+02:00,56.0
2024-06-06 12:39:34+02:00,56.0
2024-06-06 12:39:35+02:00,56.0
2024-06-06 12:39:36+02:00,56.0
2024-06-06 12:39:37+02:00,56.0
2024-06-06 12:39:38+02:00,56.0
2024-06-06 12:39:39+02:00,56.0
2024-06-06 12:39:40+02:00,55.0
2024-06-06 12:39:41+02:00,55.0
2024-06-06 12:39:42+02:00,55.0
2024-06-06 12:39:43+02:00,55.0
2024-06-06 12:39:44+02:00,55.0
2024-06-06 12:39:45+02:00,55.0
2024-06-06 12:39:46+02:00,55.0
2024-06-06 12:39:47+02:00,55.0
2024-06-06 12:39:48+02:00,55.0
2024-06-06 12:39:49+02:00,54.0
2024-06-06 12:39:50+02:00,54.0
2024-06-06 12:39:51+02:00,54.0
2024-06-06 12:39:52+02:00,54.0
2024-06-06 12:39:53+02:00,54.0
2024-06-06 12:39:54+02:00,54.0
2024-06-06 12:39:55+02:00,53.0
2024-06-06 12:39:56+02:00,53.0
2024-06-06 12:39:57+02:00,54.0
2024-06-06 12:39:58+02:00,54.0
2024-06-06 12:39:59+02:00,54.0
2024-06-06 12:40:00+02:00,54.0
2024-06-06 12:40:01+02:00,54.0
2024-06-06 12:40:02+02:00,53.0
2024-06-06 12:40:03+02:00,53.0
2024-06-06 12:40:04+02:00,54.0
2024-06-06 12:40:05+02:00,55.0
