timestamp,heart_rate
2024-06-28 08:26:03+02:00,
2024-06-28 08:26:03+02:00,
2024-06-28 08:26:03+02:00,
2024-06-28 08:26:03+02:00,
2024-06-28 08:26:03+02:00,70.0
2024-06-28 08:26:04+02:00,71.0
2024-06-28 08:26:05+02:00,70.0
2024-06-28 08:26:06+02:00,71.0
2024-06-28 08:26:07+02:00,69.0
2024-06-28 08:26:08+02:00,70.0
2024-06-28 08:26:09+02:00,69.0
2024-06-28 08:26:10+02:00,69.0
2024-06-28 08:26:11+02:00,70.0
2024-06-28 08:26:12+02:00,68.0
2024-06-28 08:26:13+02:00,67.0
2024-06-28 08:26:14+02:00,67.0
2024-06-28 08:26:15+02:00,65.0
2024-06-28 08:26:16+02:00,64.0
2024-06-28 08:26:17+02:00,67.0
2024-06-28 08:26:18+02:00,62.0
2024-06-28 08:26:19+02:00,63.0
2024-06-28 08:26:20+02:00,65.0
2024-06-28 08:26:21+02:00,64.0
2024-06-28 08:26:22+02:00,64.0
2024-06-28 08:26:23+02:00,64.0
2024-06-28 08:26:24+02:00,66.0
2024-06-28 08:26:25+02:00,64.0
2024-06-28 08:26:26+02:00,63.0
2024-06-28 08:26:27+02:00,62.0
2024-06-28 08:26:28+02:00,61.0
2024-06-28 08:26:29+02:00,61.0
2024-06-28 08:26:30+02:00,61.0
2024-06-28 08:26:31+02:00,61.0
2024-06-28 08:26:32+02:00,61.0
2024-06-28 08:26:33+02:00,61.0
2024-06-28 08:26:34+02:00,61.0
2024-06-28 08:26:35+02:00,61.0
2024-06-28 08:26:36+02:00,61.0
2024-06-28 08:26:37+02:00,62.0
2024-06-28 08:26:38+02:00,62.0
2024-06-28 08:26:39+02:00,62.0
2024-06-28 08:26:40+02:00,62.0
2024-06-28 08:26:41+02:00,62.0
2024-06-28 08:26:42+02:00,61.0
2024-06-28 08:26:43+02:00,64.0
2024-06-28 08:26:44+02:00,64.0
2024-06-28 08:26:45+02:00,64.0
2024-06-28 08:26:46+02:00,64.0
2024-06-28 08:26:47+02:00,64.0
2024-06-28 08:26:48+02:00,63.0
2024-06-28 08:26:49+02:00,63.0
2024-06-28 08:26:50+02:00,64.0
2024-06-28 08:26:51+02:00,63.0
2024-06-28 08:26:52+02:00,65.0
2024-06-28 08:26:53+02:00,65.0
2024-06-28 08:26:54+02:00,65.0
2024-06-28 08:26:55+02:00,64.0
2024-06-28 08:26:56+02:00,65.0
2024-06-28 08:26:57+02:00,65.0
2024-06-28 08:26:58+02:00,65.0
2024-06-28 08:26:59+02:00,66.0
2024-06-28 08:27:00+02:00,66.0
2024-06-28 08:27:01+02:00,66.0
2024-06-28 08:27:02+02:00,66.0
2024-06-28 08:27:03+02:00,66.0
2024-06-28 08:27:04+02:00,65.0
2024-06-28 08:27:05+02:00,65.0
2024-06-28 08:27:06+02:00,65.0
2024-06-28 08:27:07+02:00,64.0
2024-06-28 08:27:08+02:00,64.0
2024-06-28 08:27:09+02:00,64.0
2024-06-28 08:27:10+02:00,64.0
2024-06-28 08:27:11+02:00,64.0
2024-06-28 08:27:12+02:00,64.0
2024-06-28 08:27:13+02:00,64.0
2024-06-28 08:27:14+02:00,64.0
2024-06-28 08:27:15+02:00,65.0
2024-06-28 08:27:16+02:00,65.0
2024-06-28 08:27:17+02:00,66.0
2024-06-28 08:27:18+02:00,66.0
2024-06-28 08:27:19+02:00,66.0
2024-06-28 08:27:20+02:00,67.0
2024-06-28 08:27:21+02:00,67.0
2024-06-28 08:27:22+02:00,68.0
2024-06-28 08:27:23+02:00,69.0
2024-06-28 08:27:24+02:00,69.0
2024-06-28 08:27:25+02:00,70.0
2024-06-28 08:27:26+02:00,71.0
2024-06-28 08:27:27+02:00,72.0
2024-06-28 08:27:28+02:00,72.0
2024-06-28 08:27:29+02:00,71.0
2024-06-28 08:27:30+02:00,74.0
2024-06-28 08:27:31+02:00,77.0
2024-06-28 08:27:32+02:00,80.0
2024-06-28 08:27:33+02:00,81.0
2024-06-28 08:27:34+02:00,85.0
